"","session","species","var","SVC_tl","SVC_abundance","size_bin"
"3485",207,"bluehead wrasse","1",3,1,1
"3486",207,"white grunt","1",15,1,3
"3487",207,"redband parrotfish","1",3,1,1
"3488",207,"french grunt","1",10,1,2
"3489",207,"blue chromis","1",5,1,1
"3490",207,"yellowhead wrasse","1",5,1,1
"3491",207,"creole wrasse","1",7,1,2
"3492",207,"bicolor damselfish","2",3.5,17.5,1
"3493",207,"bluehead wrasse","2",4,6,1
"3494",207,"white grunt","2",17.5,5.75,4
"3495",207,"redband parrotfish","2",9,1.5,2
"3496",207,"french grunt","2",11.5,1.25,3
"3497",207,"blue chromis","2",6,0.75,2
"3498",207,"yellowhead wrasse","2",5.5,0.5,2
"3499",207,"creole wrasse","2",8.5,4,2
"3500",207,"longspine squirrelfish","3",25,1,5
"3501",207,"clown wrasse","3",7,1,2
"3502",207,"brown chromis","3",3,1,1
"3503",207,"bluestriped grunt","3",25,1,5
"3504",207,"rock beauty","3",20,1,4
"3505",207,"princess parrotfish","3",9,1,2
"3506",207,"sharpnose puffer","3",7,1,2
"3507",207,"spotted goatfish","3",15,1,3
"3508",207,"graysby","3",18,1,4
"3509",207,"hogfish","3",25,1,5
"3510",207,"butter hamlet","3",7,1,2
"3511",207,"stoplight parrotfish","3",35,1,6
"3512",207,"redtail parrotfish","3",29,1,5
"3513",207,"spanish hogfish","3",30,1,5
"3514",207,"harlequin bass","3",7,1,2
"3515",207,"greenblotch parrotfish","3",5,1,1
"3516",207,"trumpetfish","3",28,1,5
"3517",207,"black grouper","3",70,1,6
"3518",207,"striped parrotfish","3",6,1,2
"3519",207,"porkfish","3",28,1,5
"3520",207,"masked goby","3",4,1,1
"3521",207,"ocean surgeonfish","3",12,2,3
"3522",207,"blue tang","3",13,2,3
"3523",207,"bicolor damselfish","3",4,37,1
"3524",207,"bluehead wrasse","3",5,14,1
"3525",207,"white grunt","3",20,13.5,4
"3526",207,"redband parrotfish","3",15,5,3
"3527",207,"french grunt","3",13,4.5,3
"3528",207,"blue chromis","3",7,3.5,2
"3529",207,"yellowhead wrasse","3",6,3,2
"3530",207,"creole wrasse","3",10,10,2
"3531",207,"bicolor damselfish","4",5.5,17.5,2
"3532",207,"bluehead wrasse","4",8.5,6,2
"3533",207,"white grunt","4",23.5,5.75,5
"3534",207,"redband parrotfish","4",18.5,1.5,4
"3535",207,"french grunt","4",15,1.25,3
"3536",207,"blue chromis","4",8,0.75,2
"3537",207,"yellowhead wrasse","4",7.5,0.5,2
"3538",207,"creole wrasse","4",12.5,4,3
"3539",207,"foureye butterflyfish","5",8,1,2
"3540",207,"spotfin butterflyfish","5",20,1,4
"3541",207,"striped parrotfish","5",20,1,4
"3542",207,"porkfish","5",32,1,6
"3543",207,"masked goby","5",4,1,1
"3544",207,"ocean surgeonfish","5",12,1,3
"3545",207,"blue tang","5",15,1,3
"3546",207,"bicolor damselfish","5",7,1,2
"3547",207,"bluehead wrasse","5",12,1,3
"3548",207,"white grunt","5",27,1,5
"3549",207,"redband parrotfish","5",22,1,5
"3550",207,"french grunt","5",17,1,4
"3551",207,"blue chromis","5",9,1,2
"3552",207,"yellowhead wrasse","5",9,1,2
"3553",207,"creole wrasse","5",15,1,3
"3554",208,"reef butterflyfish","1",7,1,2
"3555",208,"foureye butterflyfish","1",7,1,2
"3556",208,"redband parrotfish","1",20,1,4
"3557",208,"barracuda","1",60,1,6
"3558",208,"sharpnose puffer","1",4,1,1
"3559",208,"ocean surgeonfish","1",10,1,2
"3560",208,"bluehead wrasse","1",3,1,1
"3561",208,"bicolor damselfish","1",2,1,1
"3562",208,"yellowhead wrasse","1",2,1,1
"3563",208,"ocean surgeonfish","2",11.5,0.25,3
"3564",208,"bluehead wrasse","2",4,3,1
"3565",208,"bicolor damselfish","2",3,6.5,1
"3566",208,"yellowhead wrasse","2",2.5,0.75,1
"3567",208,"blue chromis","3",8,1,2
"3568",208,"spotted goatfish","3",12,1,3
"3569",208,"smooth trunkfish","3",15,1,3
"3570",208,"rock beauty","3",15,1,3
"3571",208,"blue tang","3",17,1,4
"3572",208,"striped parrotfish","3",20,1,4
"3573",208,"harlequin bass","3",8,1,2
"3574",208,"clown wrasse","3",13,1,3
"3575",208,"white grunt","3",20,1,4
"3576",208,"stoplight parrotfish","3",35,1,6
"3577",208,"greenblotch parrotfish","3",5,1,1
"3578",208,"butter hamlet","3",7,1,2
"3579",208,"sharpnose puffer","3",4,1,1
"3580",208,"ocean surgeonfish","3",13,2.5,3
"3581",208,"bluehead wrasse","3",5,8,1
"3582",208,"bicolor damselfish","3",4,15,1
"3583",208,"yellowhead wrasse","3",3,3.5,1
"3584",208,"ocean surgeonfish","4",14,0.25,3
"3585",208,"bluehead wrasse","4",8.5,3,2
"3586",208,"bicolor damselfish","4",5,6.5,1
"3587",208,"yellowhead wrasse","4",8,0.75,2
"3588",208,"reef butterflyfish","5",9,1,2
"3589",208,"foureye butterflyfish","5",9,1,2
"3590",208,"redband parrotfish","5",25,1,5
"3591",208,"barracuda","5",70,1,6
"3592",208,"sharpnose puffer","5",5,1,1
"3593",208,"ocean surgeonfish","5",15,1,3
"3594",208,"bluehead wrasse","5",12,1,3
"3595",208,"bicolor damselfish","5",6,1,2
"3596",208,"yellowhead wrasse","5",13,1,3
"3597",209,"harlequin bass","1",7,1,2
"3598",209,"blue chromis","1",6,1,2
"3599",209,"blue tang","1",15,1,3
"3600",209,"spotfin butterflyfish","1",10,1,2
"3601",209,"slender filefish","1",4,1,1
"3602",209,"foureye butterflyfish","1",6,1,2
"3603",209,"yellowhead wrasse","1",2,1,1
"3604",209,"bicolor damselfish","1",3,1,1
"3605",209,"bluehead wrasse","1",3,1,1
"3606",209,"redband parrotfish","1",3,1,1
"3607",209,"creole wrasse","1",10,1,2
"3608",209,"brown chromis","1",4,1,1
"3609",209,"yellowhead wrasse","2",4.5,2,1
"3610",209,"bicolor damselfish","2",4,5.25,1
"3611",209,"bluehead wrasse","2",4,8.25,1
"3612",209,"redband parrotfish","2",4,2.5,1
"3613",209,"creole wrasse","2",12.5,9,3
"3614",209,"brown chromis","2",5,2,1
"3615",209,"ocean surgeonfish","3",16,1,4
"3616",209,"striped parrotfish","3",6,1,2
"3617",209,"clown wrasse","3",9,1,2
"3618",209,"queen parrotfish","3",32,1,6
"3619",209,"spotted goatfish","3",15,1,3
"3620",209,"princess parrotfish","3",15,1,3
"3621",209,"french grunt","3",18,1,4
"3622",209,"sharpnose puffer","3",4,1,1
"3623",209,"smooth trunkfish","3",20,1,4
"3624",209,"barracuda","3",80,1,6
"3625",209,"butter hamlet","3",10,1,2
"3626",209,"greenblotch parrotfish","3",7,1,2
"3627",209,"coney","3",23,1,5
"3628",209,"rock beauty","3",7,1,2
"3629",209,"reef butterflyfish","3",7,1,2
"3630",209,"redtail parrotfish","3",38,1,6
"3631",209,"foureye butterflyfish","3",8,1,2
"3632",209,"yellowhead wrasse","3",7,6,2
"3633",209,"bicolor damselfish","3",5,12.5,1
"3634",209,"bluehead wrasse","3",5,18.5,1
"3635",209,"redband parrotfish","3",5,7,1
"3636",209,"creole wrasse","3",15,20,3
"3637",209,"brown chromis","3",6,6,2
"3638",209,"yellowhead wrasse","4",11,2,3
"3639",209,"bicolor damselfish","4",6,5.25,2
"3640",209,"bluehead wrasse","4",9,8.25,2
"3641",209,"redband parrotfish","4",16,2.5,4
"3642",209,"creole wrasse","4",16,9,4
"3643",209,"brown chromis","4",7,2,2
"3644",209,"harlequin bass","5",10,1,2
"3645",209,"blue chromis","5",8,1,2
"3646",209,"blue tang","5",18,1,4
"3647",209,"spotfin butterflyfish","5",10,1,2
"3648",209,"slender filefish","5",6,1,2
"3649",209,"foureye butterflyfish","5",8,1,2
"3650",209,"yellowhead wrasse","5",15,1,3
"3651",209,"bicolor damselfish","5",7,1,2
"3652",209,"bluehead wrasse","5",13,1,3
"3653",209,"redband parrotfish","5",27,1,5
"3654",209,"creole wrasse","5",17,1,4
"3655",209,"brown chromis","5",8,1,2
"3656",210,"hogfish","1",15,1,3
"3657",210,"red grouper","1",15,1,3
"3658",210,"lionfish","1",13,1,3
"3659",210,"queen angelfish","1",5,1,1
"3660",210,"dusky damselfish","1",4,1,1
"3661",210,"cocoa damselfish","1",7,1,2
"3662",210,"gray triggerfish","1",20,1,4
"3663",210,"yellowtail snapper","1",14,1,3
"3664",210,"redband parrotfish","1",3,1,1
"3665",210,"sergeant major","1",7,1,2
"3666",210,"gray snapper","1",20,1,4
"3667",210,"bluestriped grunt","1",20,1,4
"3668",210,"white grunt","1",15,1,3
"3669",210,"bluehead wrasse","1",3,1,1
"3670",210,"striped parrotfish","1",3,1,1
"3671",210,"tomtate","1",2,1,1
"3672",210,"gray snapper","2",20,3,4
"3673",210,"bluestriped grunt","2",22.5,4.25,5
"3674",210,"white grunt","2",20,3,4
"3675",210,"bluehead wrasse","2",5,2.5,1
"3676",210,"striped parrotfish","2",3.5,0.75,1
"3677",210,"tomtate","2",2.5,14,1
"3678",210,"blue tang","3",12,1,3
"3679",210,"stoplight parrotfish","3",6,1,2
"3680",210,"doctorfish","3",12,1,3
"3681",210,"porkfish","3",27,1,5
"3682",210,"gray triggerfish","3",25,1,5
"3683",210,"yellowtail snapper","3",15,1,3
"3684",210,"redband parrotfish","3",3,1,1
"3685",210,"sergeant major","3",7,1,2
"3686",210,"gray snapper","3",20,8,4
"3687",210,"bluestriped grunt","3",25,10.5,5
"3688",210,"white grunt","3",25,8,5
"3689",210,"bluehead wrasse","3",7,7,2
"3690",210,"striped parrotfish","3",4,3.5,1
"3691",210,"tomtate","3",3,30,1
"3692",210,"gray snapper","4",23.5,3,5
"3693",210,"bluestriped grunt","4",27.5,4.25,5
"3694",210,"white grunt","4",27.5,3,5
"3695",210,"bluehead wrasse","4",10,2.5,2
"3696",210,"striped parrotfish","4",4.5,0.75,1
"3697",210,"tomtate","4",4,14,1
"3698",210,"hogfish","5",30,1,5
"3699",210,"red grouper","5",40,1,6
"3700",210,"lionfish","5",25,1,5
"3701",210,"queen angelfish","5",16,1,4
"3702",210,"dusky damselfish","5",5,1,1
"3703",210,"cocoa damselfish","5",8,1,2
"3704",210,"gray triggerfish","5",25,1,5
"3705",210,"yellowtail snapper","5",15,1,3
"3706",210,"redband parrotfish","5",4,1,1
"3707",210,"sergeant major","5",8,1,2
"3708",210,"gray snapper","5",27,1,5
"3709",210,"bluestriped grunt","5",30,1,5
"3710",210,"white grunt","5",30,1,5
"3711",210,"bluehead wrasse","5",13,1,3
"3712",210,"striped parrotfish","5",5,1,1
"3713",210,"tomtate","5",5,1,1
"3714",211,"bluehead wrasse","1",5,1,1
"3715",211,"striped parrotfish","1",6,1,2
"3716",211,"stoplight parrotfish","1",3,1,1
"3717",211,"bluestriped grunt","1",9,1,2
"3718",211,"white grunt","1",10,1,2
"3719",211,"gray snapper","1",20,1,4
"3720",211,"tomtate","1",7,1,2
"3721",211,"sergeant major","1",2,1,1
"3722",211,"french grunt","1",7,1,2
"3723",211,"smallmouth grunt","1",8,1,2
"3724",211,"cottonwick","1",7,1,2
"3725",211,"bluestriped grunt","2",17,13.5,4
"3726",211,"white grunt","2",10,9,2
"3727",211,"gray snapper","2",22.5,0.5,5
"3728",211,"tomtate","2",8.5,9,2
"3729",211,"sergeant major","2",4.5,8,1
"3730",211,"french grunt","2",8.5,2,2
"3731",211,"smallmouth grunt","2",9,5.25,2
"3732",211,"cottonwick","2",8,1,2
"3733",211,"puddingwife","3",4,1,1
"3734",211,"blue tang","3",12,1,3
"3735",211,"doctorfish","3",10,1,2
"3736",211,"hogfish","3",35,1,6
"3737",211,"gray angelfish","3",30,1,5
"3738",211,"yellowtail snapper","3",8,1,2
"3739",211,"spanish hogfish","3",24,1,5
"3740",211,"cocoa damselfish","3",8,1,2
"3741",211,"stoplight parrotfish","3",7,2,2
"3742",211,"bluestriped grunt","3",25,29,5
"3743",211,"white grunt","3",10,20,2
"3744",211,"gray snapper","3",25,3,5
"3745",211,"tomtate","3",10,20,2
"3746",211,"sergeant major","3",7,18,2
"3747",211,"french grunt","3",10,6,2
"3748",211,"smallmouth grunt","3",10,12.5,2
"3749",211,"cottonwick","3",9,4,2
"3750",211,"bluestriped grunt","4",25,13.5,5
"3751",211,"white grunt","4",12.5,9,3
"3752",211,"gray snapper","4",25,0.5,5
"3753",211,"tomtate","4",11,9,3
"3754",211,"sergeant major","4",7.5,8,2
"3755",211,"french grunt","4",10,2,2
"3756",211,"smallmouth grunt","4",11,5.25,3
"3757",211,"cottonwick","4",9.5,1,2
"3758",211,"bluehead wrasse","5",10,1,2
"3759",211,"striped parrotfish","5",7,1,2
"3760",211,"stoplight parrotfish","5",7,1,2
"3761",211,"bluestriped grunt","5",25,1,5
"3762",211,"white grunt","5",15,1,3
"3763",211,"gray snapper","5",25,1,5
"3764",211,"tomtate","5",12,1,3
"3765",211,"sergeant major","5",8,1,2
"3766",211,"french grunt","5",10,1,2
"3767",211,"smallmouth grunt","5",12,1,3
"3768",211,"cottonwick","5",10,1,2
"3769",212,"stoplight parrotfish","1",2,1,1
"3770",212,"bicolor damselfish","1",3,1,1
"3771",212,"sergeant major","1",5,1,1
"3772",212,"cocoa damselfish","1",4,1,1
"3773",212,"yellowtail snapper","1",17,1,4
"3774",212,"striped parrotfish","1",3,1,1
"3775",212,"white grunt","1",15,1,3
"3776",212,"striped parrotfish","2",4,0.5,1
"3777",212,"white grunt","2",15,2.75,3
"3778",212,"queen angelfish","3",8,1,2
"3779",212,"gray snapper","3",40,1,6
"3780",212,"blue angelfish","3",7,1,2
"3781",212,"foureye butterflyfish","3",6,1,2
"3782",212,"bluehead wrasse","3",13,1,3
"3783",212,"blue parrotfish","3",40,1,6
"3784",212,"sharpnose puffer","3",6,1,2
"3785",212,"red grouper","3",46,1,6
"3786",212,"blue tang","3",10,1,2
"3787",212,"redband parrotfish","3",4,1,1
"3788",212,"sergeant major","3",5,1,1
"3789",212,"cocoa damselfish","3",6,1,2
"3790",212,"yellowtail snapper","3",17,1,4
"3791",212,"striped parrotfish","3",5,3,1
"3792",212,"white grunt","3",15,7.5,3
"3793",212,"striped parrotfish","4",8,0.5,2
"3794",212,"white grunt","4",20,2.75,4
"3795",212,"stoplight parrotfish","5",4,1,1
"3796",212,"bicolor damselfish","5",4,1,1
"3797",212,"sergeant major","5",6,1,2
"3798",212,"cocoa damselfish","5",6,1,2
"3799",212,"yellowtail snapper","5",20,1,4
"3800",212,"striped parrotfish","5",11,1,3
"3801",212,"white grunt","5",25,1,5
"3802",213,"cocoa damselfish","1",5,1,1
"3803",213,"blue parrotfish","1",10,1,2
"3804",213,"yellowtail snapper","1",15,1,3
"3805",213,"neon goby","1",2,1,1
"3806",213,"roughhead blenny","1",2,1,1
"3807",213,"bluestriped grunt","1",15,1,3
"3808",213,"gray snapper","1",15,1,3
"3809",213,"white grunt","1",9,1,2
"3810",213,"striped parrotfish","1",3,1,1
"3811",213,"yellow jack","1",25,1,5
"3812",213,"gray snapper","2",17.5,3.5,4
"3813",213,"white grunt","2",11,7.75,3
"3814",213,"striped parrotfish","2",4,1.75,1
"3815",213,"yellow jack","2",26,9,5
"3816",213,"sergeant major","3",5,1,1
"3817",213,"blue tang","3",12,1,3
"3818",213,"queen angelfish","3",15,1,3
"3819",213,"foureye butterflyfish","3",5,1,1
"3820",213,"blue angelfish","3",28,1,5
"3821",213,"gray angelfish","3",25,1,5
"3822",213,"hogfish","3",30,1,5
"3823",213,"stoplight parrotfish","3",40,1,6
"3824",213,"yellowhead wrasse","3",15,1,3
"3825",213,"bluestriped grunt","3",15,2,3
"3826",213,"gray snapper","3",20,9,4
"3827",213,"white grunt","3",13,17.5,3
"3828",213,"striped parrotfish","3",5,5.5,1
"3829",213,"yellow jack","3",27,20,5
"3830",213,"gray snapper","4",27.5,3.5,5
"3831",213,"white grunt","4",16.5,7.75,4
"3832",213,"striped parrotfish","4",6,1.75,2
"3833",213,"yellow jack","4",31,9,6
"3834",213,"cocoa damselfish","5",7,1,2
"3835",213,"blue parrotfish","5",45,1,6
"3836",213,"yellowtail snapper","5",15,1,3
"3837",213,"neon goby","5",3,1,1
"3838",213,"roughhead blenny","5",2,1,1
"3839",213,"bluestriped grunt","5",18,1,4
"3840",213,"gray snapper","5",35,1,6
"3841",213,"white grunt","5",20,1,4
"3842",213,"striped parrotfish","5",7,1,2
"3843",213,"yellow jack","5",35,1,6
"3844",214,"hogfish","1",20,1,4
"3845",214,"foureye butterflyfish","1",5,1,1
"3846",214,"porkfish","1",30,1,5
"3847",214,"bluestriped grunt","1",20,1,4
"3848",214,"yellow jack","1",29,1,5
"3849",214,"red grouper","1",35,1,6
"3850",214,"gray snapper","1",20,1,4
"3851",214,"white grunt","1",8,1,2
"3852",214,"white grunt","2",9,0.25,2
"3853",214,"french angelfish","3",15,1,3
"3854",214,"cocoa damselfish","3",7,1,2
"3855",214,"blue angelfish","3",30,1,5
"3856",214,"gray angelfish","3",22,1,5
"3857",214,"queen angelfish","3",11,1,3
"3858",214,"redband parrotfish","3",8,1,2
"3859",214,"yellowtail snapper","3",28,1,5
"3860",214,"black grouper","3",25,1,5
"3861",214,"blue tang","3",15,1,3
"3862",214,"striped parrotfish","3",4,1,1
"3863",214,"doctorfish","3",8,1,2
"3864",214,"spotfin butterflyfish","3",8,1,2
"3865",214,"saucereye porgy","3",17,1,4
"3866",214,"stoplight parrotfish","3",5,1,1
"3867",214,"butter hamlet","3",9,1,2
"3868",214,"gray snapper","3",20,1,4
"3869",214,"white grunt","3",10,2.5,2
"3870",214,"white grunt","4",12.5,0.25,3
"3871",214,"hogfish","5",35,1,6
"3872",214,"foureye butterflyfish","5",5,1,1
"3873",214,"porkfish","5",33,1,6
"3874",214,"bluestriped grunt","5",20,1,4
"3875",214,"yellow jack","5",29,1,5
"3876",214,"red grouper","5",38,1,6
"3877",214,"gray snapper","5",25,1,5
"3878",214,"white grunt","5",15,1,3
"3879",215,"sharpnose puffer","1",4,1,1
"3880",215,"spotfin butterflyfish","1",18,1,4
"3881",215,"spotted goatfish","1",25,1,5
"3882",215,"doctorfish","1",22,1,5
"3883",215,"foureye butterflyfish","1",8,1,2
"3884",215,"rock beauty","1",15,1,3
"3885",215,"redtail parrotfish","1",45,1,6
"3886",215,"ocean surgeonfish","1",15,1,3
"3887",215,"creole wrasse","1",5,1,1
"3888",215,"bicolor damselfish","1",2,1,1
"3889",215,"bluehead wrasse","1",5,1,1
"3890",215,"redband parrotfish","1",3,1,1
"3891",215,"greenblotch parrotfish","1",2,1,1
"3892",215,"yellowhead wrasse","1",3,1,1
"3893",215,"blue chromis","1",6,1,2
"3894",215,"bluelip parrotfish","1",5,1,1
"3895",215,"bicolor damselfish","2",3,12.25,1
"3896",215,"bluehead wrasse","2",6,10.25,2
"3897",215,"redband parrotfish","2",5,0.5,1
"3898",215,"greenblotch parrotfish","2",3.5,0.75,1
"3899",215,"yellowhead wrasse","2",5,0.5,1
"3900",215,"blue chromis","2",6.5,1,2
"3901",215,"bluelip parrotfish","2",5,1.25,1
"3902",215,"clown wrasse","3",7,1,2
"3903",215,"stoplight parrotfish","3",35,1,6
"3904",215,"bandtail puffer","3",11,1,3
"3905",215,"blue tang","3",15,1,3
"3906",215,"squirrelfish","3",32,1,6
"3907",215,"slender filefish","3",6,1,2
"3908",215,"striped parrotfish","3",15,1,3
"3909",215,"cero","3",42,1,6
"3910",215,"blue parrotfish","3",60,1,6
"3911",215,"gray angelfish","3",30,1,5
"3912",215,"coney","3",25,1,5
"3913",215,"blue angelfish","3",37,1,6
"3914",215,"graysby","3",12,1,3
"3915",215,"rainbow parrotfish","3",80,1,6
"3916",215,"ocean surgeonfish","3",15,2,3
"3917",215,"creole wrasse","3",5,2,1
"3918",215,"bicolor damselfish","3",4,26.5,1
"3919",215,"bluehead wrasse","3",7,22.5,2
"3920",215,"redband parrotfish","3",7,3,2
"3921",215,"greenblotch parrotfish","3",5,3.5,1
"3922",215,"yellowhead wrasse","3",7,3,2
"3923",215,"blue chromis","3",7,4,2
"3924",215,"bluelip parrotfish","3",5,4.5,1
"3925",215,"bicolor damselfish","4",5.5,12.25,2
"3926",215,"bluehead wrasse","4",10,10.25,2
"3927",215,"redband parrotfish","4",17,0.5,4
"3928",215,"greenblotch parrotfish","4",6,0.75,2
"3929",215,"yellowhead wrasse","4",9.5,0.5,2
"3930",215,"blue chromis","4",7.5,1,2
"3931",215,"bluelip parrotfish","4",6,1.25,2
"3932",215,"sharpnose puffer","5",6,1,2
"3933",215,"spotfin butterflyfish","5",18,1,4
"3934",215,"spotted goatfish","5",30,1,5
"3935",215,"doctorfish","5",26,1,5
"3936",215,"foureye butterflyfish","5",8,1,2
"3937",215,"rock beauty","5",20,1,4
"3938",215,"redtail parrotfish","5",45,1,6
"3939",215,"ocean surgeonfish","5",20,1,4
"3940",215,"creole wrasse","5",7,1,2
"3941",215,"bicolor damselfish","5",7,1,2
"3942",215,"bluehead wrasse","5",13,1,3
"3943",215,"redband parrotfish","5",27,1,5
"3944",215,"greenblotch parrotfish","5",7,1,2
"3945",215,"yellowhead wrasse","5",12,1,3
"3946",215,"blue chromis","5",8,1,2
"3947",215,"bluelip parrotfish","5",7,1,2
"3948",216,"white grunt","1",17,1,4
"3949",216,"sharpnose puffer","1",4,1,1
"3950",216,"redband parrotfish","1",5,1,1
"3951",216,"ocean surgeonfish","1",12,1,3
"3952",216,"reef butterflyfish","1",8,1,2
"3953",216,"bluehead wrasse","1",3,1,1
"3954",216,"french angelfish","1",28,1,5
"3955",216,"gray angelfish","1",30,1,5
"3956",216,"striped parrotfish","1",9,1,2
"3957",216,"yellowhead wrasse","1",6,1,2
"3958",216,"blue chromis","1",7,1,2
"3959",216,"creole wrasse","1",6,1,2
"3960",216,"bicolor damselfish","1",3,1,1
"3961",216,"masked goby","1",2,1,1
"3962",216,"brown chromis","1",6,1,2
"3963",216,"creole wrasse","2",8,13,2
"3964",216,"bicolor damselfish","2",4,3.5,1
"3965",216,"masked goby","2",2.5,4.25,1
"3966",216,"brown chromis","2",7,0.5,2
"3967",216,"graysby","3",11,1,3
"3968",216,"french grunt","3",15,1,3
"3969",216,"cocoa damselfish","3",9,1,2
"3970",216,"butter hamlet","3",10,1,2
"3971",216,"rock beauty","3",12,1,3
"3972",216,"yellowtail snapper","3",17,1,4
"3973",216,"mutton snapper","3",60,1,6
"3974",216,"princess parrotfish","3",28,1,5
"3975",216,"midnight parrotfish","3",60,1,6
"3976",216,"blue tang","3",12,1,3
"3977",216,"trumpetfish","3",25,1,5
"3978",216,"harlequin bass","3",8,1,2
"3979",216,"spotted goatfish","3",12,1,3
"3980",216,"striped parrotfish","3",20,1,4
"3981",216,"yellowhead wrasse","3",7,2,2
"3982",216,"blue chromis","3",8,2,2
"3983",216,"creole wrasse","3",10,28,2
"3984",216,"bicolor damselfish","3",5,9,1
"3985",216,"masked goby","3",3,10.5,1
"3986",216,"brown chromis","3",8,3,2
"3987",216,"creole wrasse","4",12.5,13,3
"3988",216,"bicolor damselfish","4",6,3.5,2
"3989",216,"masked goby","4",3,4.25,1
"3990",216,"brown chromis","4",8.5,0.5,2
"3991",216,"white grunt","5",27,1,5
"3992",216,"sharpnose puffer","5",6,1,2
"3993",216,"redband parrotfish","5",9,1,2
"3994",216,"ocean surgeonfish","5",16,1,4
"3995",216,"reef butterflyfish","5",8,1,2
"3996",216,"bluehead wrasse","5",6,1,2
"3997",216,"french angelfish","5",35,1,6
"3998",216,"gray angelfish","5",34,1,6
"3999",216,"striped parrotfish","5",20,1,4
"4000",216,"yellowhead wrasse","5",8,1,2
"4001",216,"blue chromis","5",9,1,2
"4002",216,"creole wrasse","5",15,1,3
"4003",216,"bicolor damselfish","5",7,1,2
"4004",216,"masked goby","5",3,1,1
"4005",216,"brown chromis","5",9,1,2
"4006",217,"hogfish","1",15,1,3
"4007",217,"gag grouper","1",30,1,5
"4008",217,"beaugregory","1",5,1,1
"4009",217,"atlantic spadefish","1",25,1,5
"4010",217,"gray angelfish","1",18,1,4
