"","session","species","size_bin","prey_abundance"
"3805",218,"tomtate",3,60
"3806",218,"white grunt",1,17
"3807",218,"white grunt",2,100
"3808",218,"white grunt",3,13
"3809",218,"yellowtail snapper",2,2
"3810",219,"barred hamlet",2,1
"3811",219,"beaugregory",1,1
"3812",219,"beaugregory",2,4
"3813",219,"blue tang",2,1
"3814",219,"blue tang",3,2
"3815",219,"bluehead wrasse",1,1
"3816",219,"bluehead wrasse",2,2
"3817",219,"bluestriped grunt",3,2
"3818",219,"bluestriped grunt",4,2
"3819",219,"bluestriped grunt",5,1
"3820",219,"bridled goby",1,7
"3821",219,"bridled goby",2,5
"3822",219,"butter hamlet",2,1
"3823",219,"cocoa damselfish",1,1
"3824",219,"cocoa damselfish",2,6
"3825",219,"colon goby",1,16
"3826",219,"colon goby",2,9
"3827",219,"doctorfish",4,1
"3828",219,"foureye butterflyfish",1,3
"3829",219,"foureye butterflyfish",2,2
"3830",219,"french grunt",2,5
"3831",219,"french grunt",3,6
"3832",219,"french grunt",4,2
"3833",219,"goldspot goby",1,16
"3834",219,"goldspot goby",2,3
"3835",219,"hogfish",5,3
"3836",219,"masked goby",1,2
"3837",219,"midnight parrotfish",5,1
"3838",219,"neon goby",1,5
"3839",219,"neon goby",2,3
"3840",219,"permit",6,1
"3841",219,"porkfish",4,1
"3842",219,"queen angelfish",3,2
"3843",219,"redband parrotfish",1,1
"3844",219,"redband parrotfish",2,4
"3845",219,"rosy blenny",1,1
"3846",219,"roughhead blenny",1,2
"3847",219,"sharpnose puffer",1,2
"3848",219,"sharpnose puffer",2,3
"3849",219,"stoplight parrotfish",1,1
"3850",219,"stoplight parrotfish",2,4
"3851",219,"stoplight parrotfish",3,2
"3852",219,"stoplight parrotfish",6,1
"3853",219,"striped parrotfish",1,15
"3854",219,"striped parrotfish",2,25
"3855",219,"striped parrotfish",3,1
"3856",219,"striped parrotfish",6,1
"3857",219,"tomtate",2,150
"3858",219,"tomtate",3,250
"3859",219,"white grunt",2,74
"3860",219,"white grunt",3,56
"3861",219,"white grunt",4,19
"3862",219,"white grunt",5,4
"3863",219,"yellowtail snapper",3,2
"3864",220,"beaugregory",2,3
"3865",220,"bicolor damselfish",1,59
"3866",220,"bicolor damselfish",2,46
"3867",220,"black margate",6,2
"3868",220,"blue chromis",1,3
"3869",220,"blue chromis",2,3
"3870",220,"blue tang",2,2
"3871",220,"blue tang",3,3
"3872",220,"bluehead wrasse",1,47
"3873",220,"bluehead wrasse",2,56
"3874",220,"bluehead wrasse",3,4
"3875",220,"bridled goby",1,4
"3876",220,"bridled goby",2,2
"3877",220,"brown chromis",1,1
"3878",220,"brown chromis",2,2
"3879",220,"clown wrasse",1,3
"3880",220,"clown wrasse",2,2
"3881",220,"cocoa damselfish",2,1
"3882",220,"colon goby",1,5
"3883",220,"french grunt",2,11
"3884",220,"goldentail moray",6,1
"3885",220,"goldspot goby",1,9
"3886",220,"gray angelfish",5,1
"3887",220,"graysby",3,1
"3888",220,"graysby",4,2
"3889",220,"graysby",5,2
"3890",220,"greenblotch parrotfish",1,10
"3891",220,"greenblotch parrotfish",2,7
"3892",220,"harlequin bass",2,8
"3893",220,"lancer dragonet",1,1
"3894",220,"lantern bass",1,2
"3895",220,"longfin damselfish",1,1
"3896",220,"longfin damselfish",2,1
"3897",220,"longspine squirrelfish",5,1
"3898",220,"masked goby",1,111
"3899",220,"mutton snapper",6,1
"3900",220,"ocean surgeonfish",3,6
"3901",220,"ocean surgeonfish",4,1
"3902",220,"pallid goby",1,3
"3903",220,"pallid goby",2,1
"3904",220,"rainbow parrotfish",6,1
"3905",220,"redband parrotfish",1,12
"3906",220,"redband parrotfish",2,10
"3907",220,"redband parrotfish",3,2
"3908",220,"redband parrotfish",4,2
"3909",220,"redband parrotfish",5,2
"3910",220,"reef butterflyfish",2,1
"3911",220,"rock beauty",4,1
"3912",220,"roughhead blenny",1,12
"3913",220,"scrawled filefish",5,1
"3914",220,"scrawled filefish",6,2
"3915",220,"sharpnose puffer",1,4
"3916",220,"sharpnose puffer",2,5
"3917",220,"slender filefish",1,1
"3918",220,"slippery dick",2,1
"3919",220,"slippery dick",4,1
"3920",220,"smooth trunkfish",3,1
"3921",220,"spanish hogfish",1,2
"3922",220,"spanish hogfish",2,2
"3923",220,"spotfin butterflyfish",3,1
"3924",220,"spotted goatfish",4,1
"3925",220,"stoplight parrotfish",1,4
"3926",220,"stoplight parrotfish",2,1
"3927",220,"stoplight parrotfish",6,1
"3928",220,"striped parrotfish",1,12
"3929",220,"striped parrotfish",2,9
"3930",220,"striped parrotfish",5,1
"3931",220,"sunshinefish",1,1
"3932",220,"white grunt",4,1
"3933",220,"yellowhead wrasse",1,7
"3934",220,"yellowhead wrasse",2,29
"3935",220,"yellowhead wrasse",3,8
"3936",220,"yellowhead wrasse",4,2
"3937",221,"balloonfish",3,1
"3938",221,"balloonfish",4,1
"3939",221,"barred hamlet",3,1
"3940",221,"bicolor damselfish",1,70
"3941",221,"bicolor damselfish",2,59
"3942",221,"blue chromis",2,9
"3943",221,"blue hamlet",2,1
"3944",221,"blue tang",3,1
"3945",221,"blue tang",4,1
"3946",221,"bluehead wrasse",1,10
"3947",221,"bluehead wrasse",2,19
"3948",221,"bluehead wrasse",3,3
"3949",221,"bridled goby",1,27
"3950",221,"bridled goby",2,5
"3951",221,"butter hamlet",2,1
"3952",221,"butter hamlet",3,4
"3953",221,"colon goby",1,5
"3954",221,"doctorfish",4,1
"3955",221,"doctorfish",5,1
"3956",221,"foureye butterflyfish",2,2
"3957",221,"goldspot goby",1,21
"3958",221,"goldspot goby",2,1
"3959",221,"gray angelfish",5,2
"3960",221,"graysby",4,1
"3961",221,"graysby",5,1
"3962",221,"greenblotch parrotfish",1,10
"3963",221,"greenblotch parrotfish",2,1
"3964",221,"harlequin bass",2,8
"3965",221,"lancer dragonet",1,1
"3966",221,"masked goby",1,45
"3967",221,"ocean surgeonfish",4,1
"3968",221,"pallid goby",1,8
"3969",221,"pallid goby",2,2
"3970",221,"princess parrotfish",5,1
"3971",221,"redband parrotfish",1,14
"3972",221,"redband parrotfish",2,6
"3973",221,"redband parrotfish",4,3
"3974",221,"reef butterflyfish",2,6
"3975",221,"roughhead blenny",1,10
"3976",221,"scrawled cowfish",5,1
"3977",221,"scrawled filefish",5,1
"3978",221,"sharpnose puffer",1,17
"3979",221,"sharpnose puffer",2,3
"3980",221,"spotted trunkfish",3,1
"3981",221,"yellowhead wrasse",1,21
"3982",221,"yellowhead wrasse",2,19
"3983",221,"yellowhead wrasse",3,9
"3984",221,"yellowhead wrasse",4,1
"3985",222,"banded butterflyfish",3,2
"3986",222,"bar jack",5,5
"3987",222,"bar jack",6,2
"3988",222,"bicolor damselfish",1,46
"3989",222,"bicolor damselfish",2,29
"3990",222,"blue chromis",2,10
"3991",222,"blue chromis",3,9
"3992",222,"blue tang",3,2
"3993",222,"blue tang",4,2
"3994",222,"bluehead wrasse",1,68
"3995",222,"bluehead wrasse",2,77
"3996",222,"bluehead wrasse",3,5
"3997",222,"bluelip parrotfish",1,2
"3998",222,"bridled goby",1,6
"3999",222,"bridled goby",2,2
"4000",222,"brown chromis",3,10
"4001",222,"butter hamlet",2,2
"4002",222,"clown wrasse",2,2
"4003",222,"cocoa damselfish",2,2
"4004",222,"colon goby",1,3
"4005",222,"creole wrasse",1,5
"4006",222,"creole wrasse",2,8
"4007",222,"creole wrasse",3,1
"4008",222,"doctorfish",3,1
"4009",222,"foureye butterflyfish",2,2
"4010",222,"goldspot goby",1,7
"4011",222,"graysby",2,2
"4012",222,"graysby",4,1
"4013",222,"graysby",5,1
"4014",222,"greenblotch parrotfish",1,4
"4015",222,"greenblotch parrotfish",2,2
"4016",222,"harlequin bass",2,3
"4017",222,"lantern bass",1,4
"4018",222,"lantern bass",2,4
"4019",222,"masked goby",1,36
"4020",222,"mutton snapper",6,2
"4021",222,"ocean surgeonfish",3,12
"4022",222,"ocean surgeonfish",4,2
"4023",222,"pallid goby",1,1
"4024",222,"pallid goby",2,1
"4025",222,"princess parrotfish",5,1
"4026",222,"queen angelfish",6,1
"4027",222,"rainbow parrotfish",6,1
"4028",222,"redband parrotfish",1,12
"4029",222,"redband parrotfish",2,8
"4030",222,"redband parrotfish",3,2
"4031",222,"redband parrotfish",4,5
"4032",222,"redband parrotfish",5,4
"4033",222,"reef butterflyfish",1,1
"4034",222,"reef butterflyfish",2,4
"4035",222,"rock beauty",5,1
"4036",222,"roughhead blenny",1,16
"4037",222,"sharpnose puffer",1,9
"4038",222,"sharpnose puffer",2,2
"4039",222,"spanish hogfish",1,2
"4040",222,"spotfin butterflyfish",3,2
"4041",222,"spotted goatfish",4,1
"4042",222,"spotted moray",6,1
"4043",222,"stoplight parrotfish",1,1
"4044",222,"stoplight parrotfish",2,1
"4045",222,"stoplight parrotfish",3,1
"4046",222,"stoplight parrotfish",5,4
"4047",222,"striped parrotfish",2,3
"4048",222,"striped parrotfish",3,3
"4049",222,"striped parrotfish",4,3
"4050",222,"sunshinefish",1,11
"4051",222,"threespot damselfish",2,4
"4052",222,"white grunt",4,1
"4053",222,"yellowhead wrasse",1,40
"4054",222,"yellowhead wrasse",2,7
"4055",222,"yellowhead wrasse",3,2
"4056",222,"yellowhead wrasse",4,1
"4057",223,"bar jack",5,5
"4058",223,"beaugregory",2,2
"4059",223,"bicolor damselfish",1,81
"4060",223,"bicolor damselfish",2,55
"4061",223,"blue chromis",2,11
"4062",223,"blue parrotfish",2,1
"4063",223,"blue parrotfish",6,2
"4064",223,"blue runner",5,1
"4065",223,"blue tang",2,1
"4066",223,"blue tang",3,2
"4067",223,"bluehead wrasse",1,16
"4068",223,"bluehead wrasse",2,62
"4069",223,"bluehead wrasse",3,3
"4070",223,"bluelip parrotfish",1,1
"4071",223,"bridled goby",1,21
"4072",223,"bridled goby",2,1
"4073",223,"brown chromis",1,1
"4074",223,"brown chromis",2,7
"4075",223,"butter hamlet",2,2
"4076",223,"cocoa damselfish",2,1
"4077",223,"creole wrasse",2,4
"4078",223,"creole wrasse",3,4
"4079",223,"goldspot goby",1,8
"4080",223,"graysby",2,1
"4081",223,"graysby",3,2
"4082",223,"graysby",4,2
"4083",223,"greenblotch parrotfish",1,5
"4084",223,"greenblotch parrotfish",2,5
"4085",223,"harlequin bass",1,1
"4086",223,"harlequin bass",2,4
"4087",223,"lantern bass",1,1
"4088",223,"lantern bass",2,1
"4089",223,"masked goby",1,45
"4090",223,"mutton snapper",6,1
"4091",223,"ocean surgeonfish",3,3
"4092",223,"ocean surgeonfish",4,1
"4093",223,"pallid goby",1,9
"4094",223,"pallid goby",2,1
"4095",223,"redband parrotfish",1,4
"4096",223,"redband parrotfish",2,5
"4097",223,"redband parrotfish",3,1
"4098",223,"redband parrotfish",4,1
"4099",223,"reef butterflyfish",2,2
"4100",223,"rock beauty",3,1
"4101",223,"rock beauty",4,1
"4102",223,"roughhead blenny",1,16
"4103",223,"scrawled filefish",6,2
"4104",223,"sharpnose puffer",1,10
"4105",223,"sharpnose puffer",2,2
"4106",223,"smooth trunkfish",5,1
"4107",223,"spanish hogfish",5,1
"4108",223,"spotted moray",6,1
"4109",223,"stoplight parrotfish",2,1
"4110",223,"striped parrotfish",1,3
"4111",223,"sunshinefish",2,2
"4112",223,"yellowhead wrasse",1,18
"4113",223,"yellowhead wrasse",2,12
"4114",223,"yellowhead wrasse",3,12
"4115",223,"yellowhead wrasse",4,2
"4116",224,"atlantic spadefish",5,1
"4117",224,"barracuda",6,1
"4118",224,"beaugregory",1,4
"4119",224,"beaugregory",2,12
"4120",224,"blue tang",3,5
"4121",224,"bluehead wrasse",1,1
"4122",224,"bluehead wrasse",2,1
"4123",224,"bluehead wrasse",3,2
"4124",224,"bluestriped grunt",3,2
"4125",224,"bluestriped grunt",4,8
"4126",224,"bluestriped grunt",5,27
"4127",224,"bridled goby",1,45
"4128",224,"bridled goby",2,24
"4129",224,"cocoa damselfish",1,10
"4130",224,"cocoa damselfish",2,26
"4131",224,"colon goby",1,9
"4132",224,"colon goby",2,12
"4133",224,"colon goby",6,2
"4134",224,"doctorfish",3,2
"4135",224,"doctorfish",5,1
"4136",224,"dusky damselfish",1,2
"4137",224,"dusky damselfish",2,1
"4138",224,"foureye butterflyfish",2,6
"4139",224,"french grunt",2,4
"4140",224,"french grunt",3,2
"4141",224,"french grunt",4,1
"4142",224,"goldspot goby",1,37
"4143",224,"goldspot goby",2,9
"4144",224,"gray angelfish",1,2
"4145",224,"gray snapper",4,3
"4146",224,"gray snapper",5,6
"4147",224,"green moray",6,2
"4148",224,"hogfish",4,2
"4149",224,"hogfish",5,3
"4150",224,"hogfish",6,2
"4151",224,"masked goby",1,8
"4152",224,"midnight parrotfish",6,1
"4153",224,"neon goby",1,40
"4154",224,"ocean surgeonfish",2,2
"4155",224,"ocean surgeonfish",3,6
"4156",224,"porcupinefish",6,2
"4157",224,"porkfish",1,1
"4158",224,"porkfish",2,1
"4159",224,"porkfish",4,1
"4160",224,"porkfish",5,1
"4161",224,"puddingwife",1,1
"4162",224,"purplemouth moray",6,5
"4163",224,"queen angelfish",2,1
"4164",224,"red grouper",5,1
"4165",224,"red grouper",6,3
"4166",224,"redband parrotfish",1,13
"4167",224,"redband parrotfish",2,6
"4168",224,"reef butterflyfish",1,4
"4169",224,"rosy blenny",1,3
"4170",224,"roughhead blenny",1,32
"4171",224,"schoolmaster snapper",4,1
"4172",224,"seabream",5,2
"4173",224,"seaweed blenny",1,2
"4174",224,"sergeant major",1,9
"4175",224,"sergeant major",2,5
"4176",224,"sharpnose puffer",1,3
"4177",224,"slippery dick",4,4
"4178",224,"spotfin butterflyfish",2,2
"4179",224,"spotted moray",6,4
"4180",224,"stoplight parrotfish",1,1
"4181",224,"stoplight parrotfish",2,18
"4182",224,"striped parrotfish",1,74
"4183",224,"striped parrotfish",2,126
"4184",224,"striped parrotfish",3,2
"4185",224,"threespot damselfish",2,2
"4186",224,"tiger goby",1,1
"4187",224,"tomtate",1,12
"4188",224,"tomtate",2,2
"4189",224,"white grunt",1,2
"4190",224,"white grunt",2,80
"4191",224,"white grunt",3,32
"4192",224,"white grunt",4,19
"4193",224,"white grunt",5,4
"4194",224,"whitestar cardinalfish",2,1
"4195",224,"yellowtail snapper",2,2
"4196",224,"yellowtail snapper",3,10
"4197",224,"yellowtail snapper",4,3
"4198",225,"beaugregory",1,1
"4199",225,"beaugregory",2,4
"4200",225,"bicolor damselfish",1,3
"4201",225,"blue tang",3,1
"4202",225,"bluehead wrasse",1,1
"4203",225,"bluehead wrasse",2,4
"4204",225,"bluehead wrasse",3,2
"4205",225,"bluestriped grunt",2,2
"4206",225,"bluestriped grunt",3,2
"4207",225,"bluestriped grunt",4,5
"4208",225,"bluestriped grunt",5,12
"4209",225,"bridled goby",1,4
"4210",225,"bridled goby",2,1
"4211",225,"cocoa damselfish",1,2
"4212",225,"cocoa damselfish",2,18
"4213",225,"colon goby",1,2
"4214",225,"french angelfish",1,1
"4215",225,"french grunt",1,32
"4216",225,"french grunt",2,63
"4217",225,"french grunt",3,5
"4218",225,"goldspot goby",1,27
"4219",225,"goldspot goby",2,14
"4220",225,"gray angelfish",2,3
"4221",225,"gray angelfish",5,2
"4222",225,"highhat",2,1
"4223",225,"hogfish",4,1
"4224",225,"hogfish",5,6
"4225",225,"neon goby",1,47
"4226",225,"porcupinefish",6,2
"4227",225,"puddingwife",1,3
"4228",225,"queen angelfish",2,1
"4229",225,"redband parrotfish",1,8
"4230",225,"redband parrotfish",2,3
"4231",225,"reef butterflyfish",1,3
"4232",225,"rosy blenny",1,3
"4233",225,"rosy blenny",2,2
"4234",225,"roughhead blenny",1,5
"4235",225,"sharpnose puffer",1,4
"4236",225,"sharpnose puffer",2,5
"4237",225,"slippery dick",1,12
"4238",225,"slippery dick",2,4
"4239",225,"spotted moray",6,3
"4240",225,"stoplight parrotfish",1,1
"4241",225,"stoplight parrotfish",2,4
"4242",225,"striped parrotfish",1,69
"4243",225,"striped parrotfish",2,41
"4244",225,"tomtate",1,4
"4245",225,"tomtate",2,5
"4246",225,"tomtate",3,58
"4247",225,"tomtate",4,12
"4248",225,"white grunt",1,17
"4249",225,"white grunt",2,230
"4250",225,"white grunt",3,81
"4251",225,"white grunt",4,9
"4252",225,"white grunt",5,4
"4253",225,"yellowtail damselfish",2,2
"4254",225,"yellowtail snapper",5,1
"4255",226,"balloonfish",5,1
"4256",226,"balloonfish",6,1
"4257",226,"beaugregory",1,4
"4258",226,"beaugregory",2,10
"4259",226,"blue parrotfish",2,1
"4260",226,"blue parrotfish",4,1
"4261",226,"blue tang",3,3
"4262",226,"bluehead wrasse",1,1
"4263",226,"bluehead wrasse",2,3
"4264",226,"bluestriped grunt",3,4
"4265",226,"bluestriped grunt",4,7
"4266",226,"bluestriped grunt",5,12
"4267",226,"bluestriped grunt",6,1
"4268",226,"bridled goby",1,11
"4269",226,"bridled goby",2,1
"4270",226,"butter hamlet",2,1
"4271",226,"cocoa damselfish",2,8
"4272",226,"colon goby",1,8
"4273",226,"colon goby",2,2
"4274",226,"foureye butterflyfish",2,3
"4275",226,"french grunt",2,10
"4276",226,"french grunt",3,3
"4277",226,"goldspot goby",1,21
"4278",226,"goldspot goby",2,2
"4279",226,"gray angelfish",3,1
"4280",226,"gray snapper",5,4
"4281",226,"highhat",3,1
"4282",226,"hogfish",3,2
"4283",226,"hogfish",5,1
"4284",226,"masked goby",1,1
"4285",226,"midnight parrotfish",2,1
"4286",226,"neon goby",1,16
"4287",226,"ocean surgeonfish",3,2
"4288",226,"ocean surgeonfish",4,1
"4289",226,"porkfish",5,1
"4290",226,"queen angelfish",2,1
"4291",226,"queen angelfish",3,1
"4292",226,"queen angelfish",4,1
"4293",226,"red grouper",5,2
"4294",226,"redband parrotfish",1,5
"4295",226,"redband parrotfish",2,8
"4296",226,"redband parrotfish",3,1
"4297",226,"redband parrotfish",6,1
"4298",226,"roughhead blenny",1,32
"4299",226,"sand diver",6,1
"4300",226,"seabream",5,7
"4301",226,"sharpnose puffer",1,4
"4302",226,"sharpnose puffer",2,3
"4303",226,"slippery dick",1,1
"4304",226,"slippery dick",2,1
"4305",226,"slippery dick",3,1
"4306",226,"spotfin butterflyfish",2,1
"4307",226,"spotted scorpionfish",5,1
"4308",226,"stoplight parrotfish",1,5
"4309",226,"stoplight parrotfish",2,6
"4310",226,"stoplight parrotfish",3,7
"4311",226,"stoplight parrotfish",5,1
"4312",226,"striped parrotfish",1,23
"4313",226,"striped parrotfish",2,129
"4314",226,"striped parrotfish",3,8
"4315",226,"tiger goby",1,1
"4316",226,"tomtate",1,1
"4317",226,"white grunt",2,251
"4318",226,"white grunt",3,65
"4319",226,"white grunt",4,5
"4320",226,"white grunt",5,1
"4321",227,"beaugregory",1,2
"4322",227,"beaugregory",2,1
"4323",227,"bicolor damselfish",1,39
"4324",227,"bicolor damselfish",2,16
"4325",227,"blue chromis",1,1
"4326",227,"blue chromis",2,6
"4327",227,"blue parrotfish",6,1
"4328",227,"blue tang",3,1
"4329",227,"bluehead wrasse",1,28
"4330",227,"bluehead wrasse",2,82
"4331",227,"bluelip parrotfish",1,4
"4332",227,"bluelip parrotfish",2,1
"4333",227,"bridled goby",1,8
"4334",227,"bridled goby",2,4
"4335",227,"brown chromis",2,9
"4336",227,"brown chromis",3,5
"4337",227,"butter hamlet",2,2
"4338",227,"clown wrasse",2,3
"4339",227,"clown wrasse",3,1
"4340",227,"colon goby",1,9
"4341",227,"creole wrasse",2,7
"4342",227,"foureye butterflyfish",2,2
"4343",227,"goldspot goby",1,13
"4344",227,"goldspot goby",2,1
"4345",227,"gray angelfish",5,2
"4346",227,"graysby",4,5
"4347",227,"greenblotch parrotfish",1,1
"4348",227,"greenblotch parrotfish",2,1
"4349",227,"harlequin bass",1,7
"4350",227,"harlequin bass",2,8
"4351",227,"masked goby",1,377
"4352",227,"masked goby",2,1
"4353",227,"ocean surgeonfish",3,3
"4354",227,"ocean surgeonfish",4,2
"4355",227,"pallid goby",1,1
"4356",227,"rainbow wrasse",2,3
"4357",227,"redband parrotfish",1,13
"4358",227,"redband parrotfish",2,6
"4359",227,"redband parrotfish",3,8
"4360",227,"redband parrotfish",4,2
"4361",227,"redband parrotfish",5,2
"4362",227,"reef butterflyfish",2,2
"4363",227,"rock beauty",4,1
"4364",227,"roughhead blenny",1,4
"4365",227,"sharpnose puffer",1,7
"4366",227,"sharpnose puffer",2,2
"4367",227,"spotfin butterflyfish",3,1
"4368",227,"stoplight parrotfish",3,1
"4369",227,"striped parrotfish",1,49
"4370",227,"striped parrotfish",2,1
"4371",227,"white grunt",2,2
"4372",227,"white grunt",3,1
"4373",227,"white grunt",4,2
"4374",227,"yellowhead wrasse",1,14
"4375",227,"yellowhead wrasse",2,3
"4376",228,"beaugregory",1,5
"4377",228,"beaugregory",2,7
"4378",228,"bicolor damselfish",1,10
"4379",228,"bicolor damselfish",2,7
"4380",228,"blue chromis",3,1
"4381",228,"blue hamlet",2,2
"4382",228,"blue hamlet",3,1
"4383",228,"bluehead wrasse",1,36
"4384",228,"bluehead wrasse",2,48
"4385",228,"bluehead wrasse",3,1
"4386",228,"bluelip parrotfish",1,1
"4387",228,"bridled goby",1,6
"4388",228,"butter hamlet",1,1
"4389",228,"butter hamlet",2,3
"4390",228,"clown wrasse",2,1
"4391",228,"clown wrasse",3,1
"4392",228,"colon goby",1,2
"4393",228,"foureye butterflyfish",1,1
"4394",228,"foureye butterflyfish",2,1
"4395",228,"french angelfish",6,1
"4396",228,"goldspot goby",1,6
"4397",228,"goldspot goby",2,2
"4398",228,"graysby",2,1
"4399",228,"greenblotch parrotfish",1,2
"4400",228,"greenblotch parrotfish",2,1
"4401",228,"harlequin bass",1,1
"4402",228,"harlequin bass",2,3
"4403",228,"hogfish",5,31
"4404",228,"masked goby",1,330
"4405",228,"masked goby",2,50
"4406",228,"ocean surgeonfish",3,3
"4407",228,"ocean surgeonfish",4,3
"4408",228,"pallid goby",1,9
"4409",228,"queen angelfish",5,2
"4410",228,"redband parrotfish",1,4
"4411",228,"redband parrotfish",2,5
"4412",228,"redband parrotfish",3,5
"4413",228,"redband parrotfish",4,3
"4414",228,"redband parrotfish",5,1
"4415",228,"roughhead blenny",1,5
"4416",228,"sharpnose puffer",1,2
"4417",228,"spanish hogfish",1,1
"4418",228,"striped parrotfish",1,19
"4419",228,"striped parrotfish",2,15
"4420",228,"striped parrotfish",3,2
"4421",228,"striped parrotfish",4,1
"4422",228,"yellowhead wrasse",1,14
"4423",228,"yellowhead wrasse",2,8
"4424",228,"yellowhead wrasse",3,2
"4425",228,"yellowtail snapper",2,1
"4426",229,"banded butterflyfish",2,1
