session,date_site,site,SVC_date,SVC_surveyor,SVC_dive_start,SVC_dive_end,SVC_sample_start,SVC_sample_end,SVC_total_sample_time,SVC_cylinder_rad,SVC_cylinder_area,SVC_temp_f,SVC_current,SVC_vis_ft,SVC_habitat,SVC_max_depth,SVC_min_depth,SVC_stat_depth,max_hard_relief,max_soft_relief,Sub < .2m,Sub .2-.5m,Sub .5-1m,Sub 1-1.5m,Sub > 1.5m,sand,hard-bottom,Rubble,Algae (<1cm),Algae (>1cm),sponge,octocoral,stony,other,period,species,SVC_abundance,SVC_mean_tl,SVC_min_tl,SVC_max_tl,L1,A1,L2,A2,L3,A3,L4,A4,L5,A5
192,BISC-P15a_2015-03-18,BISC-P15a,2015-03-18,Ellie Splain,1324,1346,1327,1342,NA,5,78.53981634,77,Mild,20,Patch,14,7,8,NA,NA,10,15,60,10,5,15,85,0,10,0,0,80,10,0,1,blue tang,2,16,14,18,14,1,NA,NA,NA,NA,NA,NA,18,1
193,BISC-W12_2015-03-18,BISC-W12,2015-03-18,Ellie Splain,943,1037,947,1023,NA,7.5,176.7145868,75,Mild,70,Continuous,62,59,58,NA,NA,20,335,35,10,0,30,60,10,15,0,35,40,10,0,1,spotfin butterflyfish,2,12,12,12,12,1,NA,NA,NA,NA,NA,NA,12,1
193,BISC-W12_2015-03-18,BISC-W12,2015-03-18,Ellie Splain,943,1037,947,1023,NA,7.5,176.7145868,75,Mild,70,Continuous,62,59,58,NA,NA,20,335,35,10,0,30,60,10,15,0,35,40,10,0,1,longspine squirrelfish,2,20,17,22,17,1,NA,NA,NA,NA,NA,NA,22,1
193,BISC-W12_2015-03-18,BISC-W12,2015-03-18,Ellie Splain,943,1037,947,1023,NA,7.5,176.7145868,75,Mild,70,Continuous,62,59,58,NA,NA,20,335,35,10,0,30,60,10,15,0,35,40,10,0,1,bandtail puffer,2,13,10,15,10,1,NA,NA,NA,NA,NA,NA,15,1
193,BISC-W12_2015-03-18,BISC-W12,2015-03-18,Ellie Splain,943,1037,947,1023,NA,7.5,176.7145868,75,Mild,70,Continuous,62,59,58,NA,NA,20,335,35,10,0,30,60,10,15,0,35,40,10,0,1,scrawled filefish,2,40,35,45,35,1,NA,NA,NA,NA,NA,NA,45,1
193,BISC-W12_2015-03-18,BISC-W12,2015-03-18,Ellie Splain,943,1037,947,1023,NA,7.5,176.7145868,75,Mild,70,Continuous,62,59,58,NA,NA,20,335,35,10,0,30,60,10,15,0,35,40,10,0,1,graysby,2,13,11,15,11,1,NA,NA,NA,NA,NA,NA,15,1
194,BISC-W60-11c_2015-03-18,BISC-W60-11c,2015-03-18,Ellie Splain,1152,1240,1157,1225,NA,7.5,176.7145868,75,Moderate,70,Continuous,57,53,53,NA,NA,5,10,50,30,5,10,90,0,5,0,25,65,5,0,1,spotfin butterflyfish,2,10.5,10,11,10,1,NA,NA,NA,NA,NA,NA,11,1
194,BISC-W60-11c_2015-03-18,BISC-W60-11c,2015-03-18,Ellie Splain,1152,1240,1157,1225,NA,7.5,176.7145868,75,Moderate,70,Continuous,57,53,53,NA,NA,5,10,50,30,5,10,90,0,5,0,25,65,5,0,1,scrawled filefish,2,42,40,45,40,1,NA,NA,NA,NA,NA,NA,45,1
194,BISC-W60-11c_2015-03-18,BISC-W60-11c,2015-03-18,Ellie Splain,1152,1240,1157,1225,NA,7.5,176.7145868,75,Moderate,70,Continuous,57,53,53,NA,NA,5,10,50,30,5,10,90,0,5,0,25,65,5,0,1,graysby,2,15,13,16,13,1,NA,NA,NA,NA,NA,NA,16,1
194,BISC-W60-11c_2015-03-18,BISC-W60-11c,2015-03-18,Ellie Splain,1152,1240,1157,1225,NA,7.5,176.7145868,75,Moderate,70,Continuous,57,53,53,NA,NA,5,10,50,30,5,10,90,0,5,0,25,65,5,0,2,reef butterflyfish,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
194,BISC-W60-11c_2015-03-18,BISC-W60-11c,2015-03-18,Ellie Splain,1152,1240,1157,1225,NA,7.5,176.7145868,75,Moderate,70,Continuous,57,53,53,NA,NA,5,10,50,30,5,10,90,0,5,0,25,65,5,0,2,banded butterflyfish,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
195,BISC-P10a_2015-03-19,BISC-P10a,2015-03-19,Elizabeth Underwood,1425,1500,1429,1455,NA,5,78.53981634,77,Mild,20,Patch,20,10,11,1.5,1.3,5,10,70,15,0,0,95,5,5,10,10,65,10,0,1,blue tang,2,11,10,12,10,1,NA,NA,NA,NA,NA,NA,12,1
195,BISC-P10a_2015-03-19,BISC-P10a,2015-03-19,Elizabeth Underwood,1425,1500,1429,1455,NA,5,78.53981634,77,Mild,20,Patch,20,10,11,1.5,1.3,5,10,70,15,0,0,95,5,5,10,10,65,10,0,1,stoplight parrotfish,2,13.5,7,20,7,1,NA,NA,NA,NA,NA,NA,20,1
196,BISC-P11a_2015-03-19,BISC-P11a,2015-03-19,Elizabeth Underwood,1315,1340,1319,1336,NA,3,28.27433388,78,Mild,15,Patch,15,5,6,0.5,1.3,20,30,40,10,0,0,95,5,10,5,2,78,5,0,1,gray angelfish,2,9,8,10,8,1,NA,NA,NA,NA,NA,NA,10,1
196,BISC-P11a_2015-03-19,BISC-P11a,2015-03-19,Elizabeth Underwood,1315,1340,1319,1336,NA,3,28.27433388,78,Mild,15,Patch,15,5,6,0.5,1.3,20,30,40,10,0,0,95,5,10,5,2,78,5,0,1,ocean surgeonfish,2,10.5,9,12,9,1,NA,NA,NA,NA,NA,NA,12,1
197,BISC-W30a_2015-03-19,BISC-W30a,2015-03-19,Elizabeth Underwood,1150,NA,1154,1218,NA,7.5,176.7145868,77,None,45,Continuous,27,23,23,0.2,1,70,20,10,0,0,0,100,0,60,10,10,18,2,0,1,clown wrasse,2,9,7,11,7,1,NA,NA,NA,NA,NA,NA,11,1
197,BISC-W30a_2015-03-19,BISC-W30a,2015-03-19,Elizabeth Underwood,1150,NA,1154,1218,NA,7.5,176.7145868,77,None,45,Continuous,27,23,23,0.2,1,70,20,10,0,0,0,100,0,60,10,10,18,2,0,1,slippery dick,2,8.5,6,11,6,1,NA,NA,NA,NA,NA,NA,11,1
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,NA,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,1,blue tang,2,15,15,15,15,1,NA,NA,NA,NA,NA,NA,15,1
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,NA,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,1,sharpnose puffer,2,3,2,4,2,1,NA,NA,NA,NA,NA,NA,4,1
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,NA,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,1,foureye butterflyfish,2,10,9,11,9,1,NA,NA,NA,NA,NA,NA,11,1
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,NA,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,1,white grunt,2,23,22,24,22,1,NA,NA,NA,NA,NA,NA,24,1
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,NA,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,brown chromis,2,NA,9,11,9,1,NA,NA,NA,NA,NA,NA,11,1
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,NA,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,spotfin butterflyfish,2,14,14,14,14,1,NA,NA,NA,NA,NA,NA,14,1
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,NA,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,reef butterflyfish,2,13,12,14,12,1,NA,NA,NA,NA,NA,NA,14,1
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,NA,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,redband parrotfish,2,5,5,5,5,1,NA,NA,NA,NA,NA,NA,5,1
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,NA,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,white grunt,2,15,15,15,15,1,NA,NA,NA,NA,NA,NA,15,1
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,NA,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,stoplight parrotfish,2,12,9,15,9,1,NA,NA,NA,NA,NA,NA,15,1
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,NA,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,blue tang,2,11.5,8,15,8,1,NA,NA,NA,NA,NA,NA,15,1
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,NA,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,2,bar jack,2,18.5,17,20,17,1,NA,NA,NA,NA,NA,NA,20,1
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,NA,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,reef butterflyfish,2,10,10,10,10,1,NA,NA,NA,NA,NA,NA,10,1
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,NA,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,clown wrasse,2,7,6,8,6,1,NA,NA,NA,NA,NA,NA,8,1
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,NA,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,blue tang,2,15,15,15,15,1,NA,NA,NA,NA,NA,NA,15,1
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,NA,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,harlequin bass,2,8,7,9,7,1,NA,NA,NA,NA,NA,NA,9,1
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,NA,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,foureye butterflyfish,2,7,7,7,7,1,NA,NA,NA,NA,NA,NA,7,1
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,NA,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,striped parrotfish,2,6,5,7,5,1,NA,NA,NA,NA,NA,NA,7,1
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,NA,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,blue tang,2,14,13,15,13,1,NA,NA,NA,NA,NA,NA,15,1
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,NA,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,yellowhead wrasse,2,6,5,7,5,1,NA,NA,NA,NA,NA,NA,7,1
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,NA,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,princess parrotfish,2,22.5,20,25,20,1,NA,NA,NA,NA,NA,NA,25,1
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,NA,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,reef butterflyfish,2,10.5,10,11,10,1,NA,NA,NA,NA,NA,NA,11,1
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,NA,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,graysby,2,14.5,12,17,12,1,NA,NA,NA,NA,NA,NA,17,1
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,NA,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,banded butterflyfish,2,10,10,10,10,1,NA,NA,NA,NA,NA,NA,10,1
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,NA,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,stoplight parrotfish,2,36.5,33,40,33,1,NA,NA,NA,NA,NA,NA,40,1
203,2015-03-22_FKSP1,FKSP1,2015-03-22,Elizabeth Underwood,1706,1737,1713,1735,NA,3,28.27433388,82,None,15,Patch,11,8,9,1,0.2,30,60,10,0,0,0,100,0,20,70,0,0,10,0,1,blue tang,2,12,12,12,12,1,NA,NA,NA,NA,NA,NA,12,1
203,2015-03-22_FKSP1,FKSP1,2015-03-22,Elizabeth Underwood,1706,1737,1713,1735,NA,3,28.27433388,82,None,15,Patch,11,8,9,1,0.2,30,60,10,0,0,0,100,0,20,70,0,0,10,0,1,doctorfish,2,NA,12,14,12,1,NA,NA,NA,NA,NA,NA,14,1
203,2015-03-22_FKSP1,FKSP1,2015-03-22,Elizabeth Underwood,1706,1737,1713,1735,NA,3,28.27433388,82,None,15,Patch,11,8,9,1,0.2,30,60,10,0,0,0,100,0,20,70,0,0,10,0,1,neon goby,2,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,3,1
204,2015-03-22_Ten 2A,Ten 2A,2015-03-22,Elizabeth Underwood,1047,1145,1104,1137,NA,7.5,176.7145868,77,Mild,80,Continuous,32,28,28,0.2,1.5,15,15,50,20,0,0,100,0,10,68,15,5,2,0,1,doctorfish,2,18,18,18,18,1,NA,NA,NA,NA,NA,NA,18,1
204,2015-03-22_Ten 2A,Ten 2A,2015-03-22,Elizabeth Underwood,1047,1145,1104,1137,NA,7.5,176.7145868,77,Mild,80,Continuous,32,28,28,0.2,1.5,15,15,50,20,0,0,100,0,10,68,15,5,2,0,1,yellowhead wrasse,2,5.5,4,7,4,1,NA,NA,NA,NA,NA,NA,7,1
204,2015-03-22_Ten 2A,Ten 2A,2015-03-22,Elizabeth Underwood,1047,1145,1104,1137,NA,7.5,176.7145868,77,Mild,80,Continuous,32,28,28,0.2,1.5,15,15,50,20,0,0,100,0,10,68,15,5,2,0,1,blue tang,2,11,10,12,10,1,NA,NA,NA,NA,NA,NA,12,1
204,2015-03-22_Ten 2A,Ten 2A,2015-03-22,Elizabeth Underwood,1047,1145,1104,1137,NA,7.5,176.7145868,77,Mild,80,Continuous,32,28,28,0.2,1.5,15,15,50,20,0,0,100,0,10,68,15,5,2,0,2,white grunt,2,31,30,32,30,1,NA,NA,NA,NA,NA,NA,32,1
204,2015-03-22_Ten 2A,Ten 2A,2015-03-22,Elizabeth Underwood,1047,1145,1104,1137,NA,7.5,176.7145868,77,Mild,80,Continuous,32,28,28,0.2,1.5,15,15,50,20,0,0,100,0,10,68,15,5,2,0,2,stoplight parrotfish,2,7,6,8,6,1,NA,NA,NA,NA,NA,NA,8,1
204,2015-03-22_Ten 2A,Ten 2A,2015-03-22,Elizabeth Underwood,1047,1145,1104,1137,NA,7.5,176.7145868,77,Mild,80,Continuous,32,28,28,0.2,1.5,15,15,50,20,0,0,100,0,10,68,15,5,2,0,2,masked goby,2,3,3,3,3,1,NA,NA,NA,NA,NA,NA,3,1
205,2015-03-22_Ten 3A,Ten 3A,2015-03-22,Elizabeth Underwood,1302,1350,1311,1345,NA,7.5,176.7145868,75,None,70,Continuous,29,24,25,0.7,1.5,5,15,70,10,0,0,100,0,10,75,5,5,5,0,1,foureye butterflyfish,2,7,7,7,7,1,NA,NA,NA,NA,NA,NA,7,1
205,2015-03-22_Ten 3A,Ten 3A,2015-03-22,Elizabeth Underwood,1302,1350,1311,1345,NA,7.5,176.7145868,75,None,70,Continuous,29,24,25,0.7,1.5,5,15,70,10,0,0,100,0,10,75,5,5,5,0,1,yellowhead wrasse,2,7,7,7,7,1,NA,NA,NA,NA,NA,NA,7,1
206,2015-03-22_Ten 5A,Ten 5A,2015-03-22,Elizabeth Underwood,1515,1618,1536,1612,NA,7.5,176.7145868,77,None,60,Continuous,32,24,24,0.3,1.5,5,10,65,20,0,10,90,2,15,75,5,3,2,0,1,cocoa damselfish,2,7,6,8,6,1,NA,NA,NA,NA,NA,NA,8,1
206,2015-03-22_Ten 5A,Ten 5A,2015-03-22,Elizabeth Underwood,1515,1618,1536,1612,NA,7.5,176.7145868,77,None,60,Continuous,32,24,24,0.3,1.5,5,10,65,20,0,10,90,2,15,75,5,3,2,0,1,cero,2,35,30,40,30,1,NA,NA,NA,NA,NA,NA,40,1
206,2015-03-22_Ten 5A,Ten 5A,2015-03-22,Elizabeth Underwood,1515,1618,1536,1612,NA,7.5,176.7145868,77,None,60,Continuous,32,24,24,0.3,1.5,5,10,65,20,0,10,90,2,15,75,5,3,2,0,1,yellowhead wrasse,2,8.5,7,10,7,1,NA,NA,NA,NA,NA,NA,10,1
206,2015-03-22_Ten 5A,Ten 5A,2015-03-22,Elizabeth Underwood,1515,1618,1536,1612,NA,7.5,176.7145868,77,None,60,Continuous,32,24,24,0.3,1.5,5,10,65,20,0,10,90,2,15,75,5,3,2,0,1,doctorfish,2,15,15,15,15,1,NA,NA,NA,NA,NA,NA,15,1
206,2015-03-22_Ten 5A,Ten 5A,2015-03-22,Elizabeth Underwood,1515,1618,1536,1612,NA,7.5,176.7145868,77,None,60,Continuous,32,24,24,0.3,1.5,5,10,65,20,0,10,90,2,15,75,5,3,2,0,1,bucktooth parrotfish,2,6,6,6,6,1,NA,NA,NA,NA,NA,NA,6,1
207,2015-03-23_Conch 3A,Conch 3A,2015-03-23,Elizabeth Underwood,1340,1430,1348,1423,NA,7.5,176.7145868,73,Moderate,100,Continuous,43,40,40,1.5,1,25,45,15,15,0,20,80,0,30,25,20,20,5,0,1,foureye butterflyfish,2,8,8,8,8,1,NA,NA,NA,NA,NA,NA,8,1
207,2015-03-23_Conch 3A,Conch 3A,2015-03-23,Elizabeth Underwood,1340,1430,1348,1423,NA,7.5,176.7145868,73,Moderate,100,Continuous,43,40,40,1.5,1,25,45,15,15,0,20,80,0,30,25,20,20,5,0,1,spotfin butterflyfish,2,19,18,20,18,1,NA,NA,NA,NA,NA,NA,20,1
208,2015-03-23_Conch 4B,Conch 4B,2015-03-23,Elizabeth Underwood,1144,1225,1152,1216,NA,7.5,176.7145868,75,Moderate,100,Continuous,43,39,40,1,1.3,20,45,30,5,0,0,95,5,10,60,10,18,2,0,1,reef butterflyfish,2,8,7,9,7,1,NA,NA,NA,NA,NA,NA,9,1
208,2015-03-23_Conch 4B,Conch 4B,2015-03-23,Elizabeth Underwood,1144,1225,1152,1216,NA,7.5,176.7145868,75,Moderate,100,Continuous,43,39,40,1,1.3,20,45,30,5,0,0,95,5,10,60,10,18,2,0,1,foureye butterflyfish,2,8,7,9,7,1,NA,NA,NA,NA,NA,NA,9,1
208,2015-03-23_Conch 4B,Conch 4B,2015-03-23,Elizabeth Underwood,1144,1225,1152,1216,NA,7.5,176.7145868,75,Moderate,100,Continuous,43,39,40,1,1.3,20,45,30,5,0,0,95,5,10,60,10,18,2,0,1,redband parrotfish,2,22.5,20,25,20,1,NA,NA,NA,NA,NA,NA,25,1
208,2015-03-23_Conch 4B,Conch 4B,2015-03-23,Elizabeth Underwood,1144,1225,1152,1216,NA,7.5,176.7145868,75,Moderate,100,Continuous,43,39,40,1,1.3,20,45,30,5,0,0,95,5,10,60,10,18,2,0,2,barracuda,2,65,60,70,60,1,NA,NA,NA,NA,NA,NA,70,1
209,2015-03-23_Conch 6A,Conch 6A,2015-03-23,Elizabeth Underwood,954,1040,100,1032,NA,7.5,176.7145868,73,Moderate,100,Continuous,45,40,41,0.7,1,60,35,5,0,0,0,90,10,20,50,10,15,5,0,1,harlequin bass,2,8.5,7,10,7,1,NA,NA,NA,NA,NA,NA,10,1
209,2015-03-23_Conch 6A,Conch 6A,2015-03-23,Elizabeth Underwood,954,1040,100,1032,NA,7.5,176.7145868,73,Moderate,100,Continuous,45,40,41,0.7,1,60,35,5,0,0,0,90,10,20,50,10,15,5,0,1,blue chromis,2,NA,6,8,6,1,NA,NA,NA,NA,NA,NA,8,1
209,2015-03-23_Conch 6A,Conch 6A,2015-03-23,Elizabeth Underwood,954,1040,100,1032,NA,7.5,176.7145868,73,Moderate,100,Continuous,45,40,41,0.7,1,60,35,5,0,0,0,90,10,20,50,10,15,5,0,1,blue tang,2,16.5,15,18,15,1,NA,NA,NA,NA,NA,NA,18,1
209,2015-03-23_Conch 6A,Conch 6A,2015-03-23,Elizabeth Underwood,954,1040,100,1032,NA,7.5,176.7145868,73,Moderate,100,Continuous,45,40,41,0.7,1,60,35,5,0,0,0,90,10,20,50,10,15,5,0,2,spotfin butterflyfish,2,10,10,10,10,1,NA,NA,NA,NA,NA,NA,10,1
209,2015-03-23_Conch 6A,Conch 6A,2015-03-23,Elizabeth Underwood,954,1040,100,1032,NA,7.5,176.7145868,73,Moderate,100,Continuous,45,40,41,0.7,1,60,35,5,0,0,0,90,10,20,50,10,15,5,0,2,slender filefish,2,5,4,6,4,1,NA,NA,NA,NA,NA,NA,6,1
210,2015-03-23_KL-P2,KL-P2,2015-03-23,Elizabeth Underwood,1534,1605,1538,1602,NA,3,28.27433388,78,Moderate,15,Patch,15,13,13,1.3,0.6,40,30,25,5,0,0,50,50,5,15,20,40,20,0,1,hogfish,2,22.5,15,30,15,1,NA,NA,NA,NA,NA,NA,30,1
210,2015-03-23_KL-P2,KL-P2,2015-03-23,Elizabeth Underwood,1534,1605,1538,1602,NA,3,28.27433388,78,Moderate,15,Patch,15,13,13,1.3,0.6,40,30,25,5,0,0,50,50,5,15,20,40,20,0,1,red grouper,2,27.5,15,40,15,1,NA,NA,NA,NA,NA,NA,40,1
210,2015-03-23_KL-P2,KL-P2,2015-03-23,Elizabeth Underwood,1534,1605,1538,1602,NA,3,28.27433388,78,Moderate,15,Patch,15,13,13,1.3,0.6,40,30,25,5,0,0,50,50,5,15,20,40,20,0,1,lionfish,2,19,13,25,13,1,NA,NA,NA,NA,NA,NA,25,1
210,2015-03-23_KL-P2,KL-P2,2015-03-23,Elizabeth Underwood,1534,1605,1538,1602,NA,3,28.27433388,78,Moderate,15,Patch,15,13,13,1.3,0.6,40,30,25,5,0,0,50,50,5,15,20,40,20,0,1,queen angelfish,2,10.5,5,16,5,1,NA,NA,NA,NA,NA,NA,16,1
210,2015-03-23_KL-P2,KL-P2,2015-03-23,Elizabeth Underwood,1534,1605,1538,1602,NA,3,28.27433388,78,Moderate,15,Patch,15,13,13,1.3,0.6,40,30,25,5,0,0,50,50,5,15,20,40,20,0,1,dusky damselfish,2,4.5,4,5,4,1,NA,NA,NA,NA,NA,NA,5,1
210,2015-03-23_KL-P2,KL-P2,2015-03-23,Elizabeth Underwood,1534,1605,1538,1602,NA,3,28.27433388,78,Moderate,15,Patch,15,13,13,1.3,0.6,40,30,25,5,0,0,50,50,5,15,20,40,20,0,1,cocoa damselfish,2,7.5,7,8,7,1,NA,NA,NA,NA,NA,NA,8,1
211,2015-03-24_DANGER 88,DANGER 88,2015-03-24,Elizabeth Underwood,1722,1741,1725,1740,NA,3,28.27433388,80,None,20,Patch,10,1,3,3,2,0,10,30,30,30,0,100,0,20,0,5,70,5,0,1,bluehead wrasse,2,7.5,5,10,5,1,NA,NA,NA,NA,NA,NA,10,1
211,2015-03-24_DANGER 88,DANGER 88,2015-03-24,Elizabeth Underwood,1722,1741,1725,1740,NA,3,28.27433388,80,None,20,Patch,10,1,3,3,2,0,10,30,30,30,0,100,0,20,0,5,70,5,0,1,striped parrotfish,2,6.5,6,7,6,1,NA,NA,NA,NA,NA,NA,7,1
212,2015-03-24_KL-P11,KL-P11,2015-03-24,Elizabeth Underwood,1613,1640,1617,1637,NA,3,28.27433388,80,Mild,10,Patch,13,8,9,1.2,1.7,20,30,20,20,10,5,70,25,20,0,20,30,30,0,1,stoplight parrotfish,2,3,2,4,2,1,NA,NA,NA,NA,NA,NA,4,1
212,2015-03-24_KL-P11,KL-P11,2015-03-24,Elizabeth Underwood,1613,1640,1617,1637,NA,3,28.27433388,80,Mild,10,Patch,13,8,9,1.2,1.7,20,30,20,20,10,5,70,25,20,0,20,30,30,0,1,bicolor damselfish,2,3.5,3,4,3,1,NA,NA,NA,NA,NA,NA,4,1
213,2015-03-24_KL-P13,KL-P13,2015-03-24,Elizabeth Underwood,1455,1520,1458,1517,NA,3,28.27433388,78,None,10,Patch,12,7,8,1.5,2,20,15,45,15,5,10,50,40,20,0,10,40,30,0,1,cocoa damselfish,2,6,5,7,5,1,NA,NA,NA,NA,NA,NA,7,1
213,2015-03-24_KL-P13,KL-P13,2015-03-24,Elizabeth Underwood,1455,1520,1458,1517,NA,3,28.27433388,78,None,10,Patch,12,7,8,1.5,2,20,15,45,15,5,10,50,40,20,0,10,40,30,0,1,blue parrotfish,2,27.5,10,45,10,1,NA,NA,NA,NA,NA,NA,45,1
213,2015-03-24_KL-P13,KL-P13,2015-03-24,Elizabeth Underwood,1455,1520,1458,1517,NA,3,28.27433388,78,None,10,Patch,12,7,8,1.5,2,20,15,45,15,5,10,50,40,20,0,10,40,30,0,1,yellowtail snapper,2,15,15,15,15,1,NA,NA,NA,NA,NA,NA,15,1
213,2015-03-24_KL-P13,KL-P13,2015-03-24,Elizabeth Underwood,1455,1520,1458,1517,NA,3,28.27433388,78,None,10,Patch,12,7,8,1.5,2,20,15,45,15,5,10,50,40,20,0,10,40,30,0,1,neon goby,2,2.5,2,3,2,1,NA,NA,NA,NA,NA,NA,3,1
